Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,CreatingAndUsingLinkFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,CreatingAndUsingLinkFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,CreatingAndUsingLinkFields,The length of the statement  "	testRunner.Then ("I should see \"Enter the url of the web site\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 129.
Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,CreatingAndUsingLinkFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,CreatingAndUsingLinkFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,LinkFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Link.feature.cs,CreatingAndUsingLinkFields,The length of the statement  "	testRunner.Then ("I should see \"Url is required for Site Url.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 129.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,FeatureSetup,The length of the statement  "	TechTalk.SpecFlow.FeatureInfo featureInfo = new TechTalk.SpecFlow.FeatureInfo (new System.Globalization.CultureInfo ("en-US")' "Media Picker Field"' "  In order to add a media content to my types\r\nAs an administrator\r\n  I want to c" + "reate' edit and publish media fields"' ProgrammingLanguage.CSharp' ((string[])(null))); " is 327.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Creating and using media fields"' ((string[])(null))); " is 137.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.Then ("I should see \"<a[^>]*>.*?Create new type</a>\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 130.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Create\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 120.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.Then ("I should see \"The \\\"File\\\" field has been added.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 138.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.When ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 122.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.Then ("I should see \"Your Event has been created.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 128.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.Then ("I should see \"Please select a file\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 120.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.Then ("I should see \"The field File is mandatory.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 128.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,MediaPickerFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Media.feature.cs,CreatingAndUsingMediaFields,The length of the statement  "	testRunner.Then ("I should see \"The field File must have one of these extensions: jpg\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 153.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,FeatureSetup,The length of the statement  "	TechTalk.SpecFlow.FeatureInfo featureInfo = new TechTalk.SpecFlow.FeatureInfo (new System.Globalization.CultureInfo ("en-US")' "Numeric Field"' "  In order to add numeric content to my types\r\nAs an administrator\r\n  I want to c" + "reate' edit and publish numeric fields"' ProgrammingLanguage.CSharp' ((string[])(null))); " is 324.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	TechTalk.SpecFlow.ScenarioInfo scenarioInfo = new TechTalk.SpecFlow.ScenarioInfo ("Creating and using numeric fields"' ((string[])(null))); " is 139.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.Then ("I should see \"<a[^>]*>.*?Create new type</a>\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 130.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Create\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 120.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.Then ("I should see \"The \\\"Guests\\\" field has been added.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 140.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.When ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 122.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.Then ("I should see \"Your Event has been created.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 128.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.Then ("I should see \"Please enter a number\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 121.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.Then ("I should see \"The field Guests is mandatory.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 130.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.And ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 120.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.Then ("I should see \"The value must be greater than -10\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 134.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.When ("I go to \"Admin/Contents/Create/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 122.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.Then ("I should see \"The value must be less than 100\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 131.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.When ("I go to \"Admin/ContentTypes/Edit/Event\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "When "); " is 124.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.Then ("I should see \"The value &#39;a&#39; is not valid for Minimum.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "Then "); " is 147.
Long Statement,Orchard.Fields.Specs,NumericFieldFeature,C:\repos\gragarwa_orchard\src\Orchard.Azure\Orchard.Azure.Web\Modules\Orchard.Fields\Specs\Numeric.feature.cs,CreatingAndUsingNumericFields,The length of the statement  "	testRunner.And ("I should see \"The value &#39;b&#39; is not valid for Maximum.\""' ((string)(null))' ((TechTalk.SpecFlow.Table)(null))' "And "); " is 145.
