Architecture smell,Project,Namespace,Cause
Feature Concentration,Scripts,VitaNex.Commands,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExportBoundsCommand]' [ExportPointCommand]' [FixMeFlags' FixMeCommand' FixMeGump]' [GCCommand]' [MyCommandsCommand]' [MyCommandsGump]' [SayCommand]. LCC (Lack of Component Cohesion) = 0.78
Feature Concentration,Scripts,VitaNex.Network,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [PacketExtUtility]' [Decompressor]' [EmailOptions]' [ExtendedOPL' OutgoingPacketOverrides]' [EffectRender]' [ScreenFX' ScreenEffects' VNScreenFadeOut' VNScreenFadeIn' VNScreenFadeInOut' VNScreenLightFlash' VNScreenDarkFlash' VNScreenEffect]' [Season' SeasonEnumExt]. LCC (Lack of Component Cohesion) = 0.44
Feature Concentration,Scripts,System,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Months' ChronExtUtility]' [CollectionExtUtility]' [ColorExtUtility]' [EnumExtUtility]' [ExceptionExtUtility]' [NumericExtUtility]' [ObjectExtUtility]' [StringExtUtility' KeyValueString]' [TypeExtUtility]' [DataType' SimpleType' DataTypes]' [ConsoleHook]. LCC (Lack of Component Cohesion) = 0.73
Feature Concentration,Scripts,VitaNex,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [InstallationLocator' VitaNexCore' CoreModuleAttribute' CoreModuleInfo' CoreModuleOptions' CoreModuleListGump' CoreServiceAttribute' CoreServiceInfo' CoreServiceOptions' CoreServiceListGump' CommandUtility' Clilocs' ClilocData' ClilocInfo' ClilocLNG' ClilocLNGExt' ClilocTable' PlayerNames' ForcePlayerRenameDialog' Pair' ArtworkSupport' ArtworkInfo' ArtworkSupportAttribute' PollTimer' ResistBuffInfo' PropertyObject' TypeSelectProperty' EntityTypeSelectProperty' ItemTypeSelectProperty' MobileTypeSelectProperty' CreatureTypeSelectProperty' VendorTypeSelectProperty' SpellTypeSelectProperty' SkillBuffInfo' SpellUtility' StatBuffInfo' VersionInfoAttribute' VersionInfo' ObjectProperty' ITypeSelectProperty' PlayerNamesOptions]' [Color555]' [Grid]' [LCDLines' LCD]' [UniqueResistMod]' [UniqueSkillMod]' [UniqueStatMod]' [TimeStamp]' [PaperdollBounds]' [NotorietyEntry]' [NotoUtility]' [TaskPriority]. LCC (Lack of Component Cohesion) = 0.23
Feature Concentration,Scripts,VitaNex.Modules.AutoPvP.Battles,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CTFBattle' CTFFlag' CTFTeam' CTFPodium]' [FFABattle]' [PvPCustomBattle]' [TvTBattle1v1' TvTBattle' TvTBattle2v2' TvTBattle3v3' TvTBattle5v5]. LCC (Lack of Component Cohesion) = 0.36
Feature Concentration,Scripts,VitaNex.SuperGumps,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SuperGump' SuperGumpAsset' DesktopGump' SuperGumpDictionary' SuperGumpLayout' SuperGumpList' ISuperGumpPages]' [GumpOPL]. LCC (Lack of Component Cohesion) = 0.25
Feature Concentration,Scripts,VitaNex.SuperGumps.UI,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ConfirmDialogGump' DialogGump' ErrorDialogGump' InputDialogGump' NoticeDialogGump' InputDateDialogGump]' [DigitalNumericDisplayGump]' [ProgressBarFlow' ProgressBarGump]' [EntryListGump' ListGump' ListGumpEntry' MenuGump' MenuGumpOptions' SkillSelectionGump' GenericListGump' Rect2DListGump' Rect3DListGump' TypeListGump' EnumMenuGump]' [TreeGump' TreeGumpNode]' [AnalogClock]' [HueSelector]' [OffsetSelectorGump]' [HtmlPanelGump' PanelGump' TextInputPanelGump]. LCC (Lack of Component Cohesion) = 0.32
Feature Concentration,Scripts,VitaNex.Text,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BBCodeUtility]' [EncodingType' EncodingUtility]' [JSON]' [IndependentLanguagePack]' [LanguagePack]' [StringSearchFlags' StringSearch]' [SystemFont' Fonts]' [UOFont]. LCC (Lack of Component Cohesion) = 0.73
Feature Concentration,Scripts,Server.Engines.Events,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TrickOrTreat' NaughtyTwin]' [PumpkinPatchSpawner]' [HalloweenHauntings' ZombieSkeleton]' [PlayerBones]. LCC (Lack of Component Cohesion) = 0.67
Feature Concentration,Scripts,Server.Engines.Quests.Doom,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AcceptConversation' TheSummoningQuest' VanquishDaemonConversation' SummoningAltar' Victoria' CollectBonesObjective' VanquishDaemonObjective]' [BellOfTheDead' Chyloth' ChylothPartyGump]' [ChylothShroud]' [ChylothStaff]' [GoldenSkull]' [GrandGrimoire]. LCC (Lack of Component Cohesion) = 0.43
Feature Concentration,Scripts,Server.Engines.Chat,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Channel' ChatSystem' ChatActionHandler' ChatActionHandlers' ChatCommand' ChatUser]' [ChatMessagePacket]. LCC (Lack of Component Cohesion) = 0.29
Feature Concentration,Scripts,Server.Engines.Doom,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GauntletSpawnerState' GauntletSpawner' GauntletRegion]' [LeverPuzzleController' LampRoomBox' LeverPuzzleStatue' LeverPuzzleLever' LampRoomTeleporter' LampRoomRegion' LeverPuzzleRegion]. LCC (Lack of Component Cohesion) = 0.2
Feature Concentration,Scripts,Server.Ethics,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Ethic' PlayerCollection' Player' Power' EthicDefinition' PowerDefinition]' [EthicsPersistance]. LCC (Lack of Component Cohesion) = 0.29
Feature Concentration,Scripts,Server.Ethics.Evil,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EvilEthic]' [BlightPower]' [SummonFamiliar]' [UnholyItem]' [UnholySense]' [UnholyShield]' [UnholySteed]' [UnholyWord]' [VileBlade]. LCC (Lack of Component Cohesion) = 1
Feature Concentration,Scripts,Server.Ethics.Hero,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [HeroEthic]' [Bless]' [HolyBlade]' [HolyItem]' [HolySense]' [HolyShield]' [HolySteed]' [HolyWord]' [SummonFamiliar]. LCC (Lack of Component Cohesion) = 1
Feature Concentration,Scripts,Server.Engines.Help,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ContainedMenu' PageEntry' PageQueue' PageQueueGump' PageEntryGump' SpeechLogEntry' SpeechLogGump' HelpGump' PageType' PagePrompt' PagePromptGump' PredefinedResponse' PredefGump' SpeechLog]' [PageInQueueGump]' [MessageSentGump]' [PageResponseGump]. LCC (Lack of Component Cohesion) = 0.24
Feature Concentration,Scripts,Server.Engines.PartySystem,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AddPartyTarget' Party' PartyCommandHandlers' PartyMemberInfo' RemovePartyTarget' DeclineTimer' PartyMemberList]' [PartyEmptyList]' [PartyRemoveMember]' [PartyTextMessage]' [PartyInvitation]. LCC (Lack of Component Cohesion) = 0.45
Feature Concentration,Scripts,Server.RemoteAdmin,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AdminNetwork' RemoteAdminHandlers' LoginResponse' AdminCompressedPacket' Login' ConsoleData' RemoteAdminLogging]' [EventTextWriter]' [ServerInfo]' [AccountSearchResults]' [CompactServerInfo]' [UOGInfo]' [MessageBoxMessage]. LCC (Lack of Component Cohesion) = 0.54
Feature Concentration,Scripts,Server.Engines.VeteranRewards,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RewardCategory' RewardChoiceGump' RewardEntry' RewardList' RewardSystem' RewardConfirmGump]' [RewardNoticeGump]' [IRewardItem]. LCC (Lack of Component Cohesion) = 0.38
Feature Concentration,Scripts,Server.SkillHandlers,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Anatomy]' [AnimalLore]' [AnimalLoreGump]' [AnimalTaming]' [ArmsLore]' [Begging]' [DetectHidden]' [Discordance]' [EvalInt]' [ForensicEvaluation]' [Hiding]' [Inscribe]' [Meditation]' [Peacemaking]' [Poisoning]' [Provocation]' [RemoveTrap]' [Snooping]' [SpiritSpeak]' [Stealing]' [StolenItem]' [Stealth]' [TasteID]' [Tracking' TrackWhoGump' TrackArrow' TrackWhatGump]' [TrackTimer]. LCC (Lack of Component Cohesion) = 0.89
Feature Concentration,Scripts,Server.Spells.Bushido,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Confidence' SamuraiSpell' CounterAttack' Evasion]' [HonorableExecution]' [LightningStrike]' [MomentumStrike]. LCC (Lack of Component Cohesion) = 0.57
Feature Concentration,Scripts,Server.Spells.Eighth,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AirElementalSpell]' [EarthElementalSpell]' [EarthquakeSpell]' [EnergyVortexSpell]' [FireElementalSpell]' [ResurrectionSpell]' [SummonDaemonSpell]' [WaterElementalSpell]. LCC (Lack of Component Cohesion) = 1
